# t (s)	Intensity (a.u.)
15.6000	-0.4771	-0.0355	0.0016	-0.0385	0.4181	-0.7831	0.5426	0.9366	0.4036	2.5894
15.8000	0.0885	-0.3133	-0.3742	-0.8670	-0.5407	0.3218	0.2132	0.9700	0.0545	2.3359
16.0000	-0.4506	0.2920	-0.0190	0.4657	0.7046	-0.1470	-0.8259	1.7602	-0.0061	2.1139
16.2000	-0.6380	-0.1447	-0.2357	0.7420	0.0545	-0.3048	0.8607	2.6969	0.4553	2.1566
16.4000	-0.5824	0.7589	0.7858	-0.3966	0.2228	-0.3589	0.1569	1.9138	0.7762	2.3479
16.6000	-0.3372	1.0407	-0.7562	-1.0909	0.1507	0.2235	-0.0653	2.1657	-1.1916	1.6827
16.8000	0.7539	0.0202	0.3410	-0.0451	-0.2630	0.1439	-0.3635	1.6593	-0.4022	2.0086
17.0000	-0.6474	0.2606	0.5907	0.7612	0.4347	0.4541	-0.2912	1.6116	0.3551	1.1698
17.2000	1.0187	-0.6409	0.9225	1.0443	-0.9400	0.8609	0.1694	2.4631	-0.3525	0.9334
17.4000	0.1357	-0.2131	0.1251	-0.0874	0.5178	-0.5007	0.3084	2.1357	-0.5090	1.6944
17.6000	-0.7599	-0.2443	-0.5055	-0.9148	-1.0543	-0.1813	0.8106	2.9849	0.5563	1.0850
17.8000	-0.1284	0.2169	-0.3769	0.4814	0.1904	-1.0150	-0.4506	3.6581	-0.5223	1.0518
18.0000	0.2461	-0.6570	-0.1987	1.0493	0.3127	-0.0568	0.0239	3.1048	-0.1254	0.1693
18.2000	-0.4163	0.6191	0.2108	-0.3868	-0.0799	0.3644	-0.5201	3.3518	0.3759	0.5230
18.4000	0.0269	0.4381	0.0447	-0.4901	0.4713	0.6015	-0.7502	2.5668	0.1725	0.4859
18.6000	0.7209	-0.0513	-0.5062	-0.5862	1.1543	0.7569	-0.8567	3.2905	0.4469	0.5848
18.8000	0.2829	-0.2416	-0.1468	-0.5052	-0.1931	0.8538	0.1500	2.6318	0.3132	-0.3982
19.0000	-1.2597	-0.1109	-0.1094	0.0781	-0.3710	0.3171	-0.6196	3.5242	0.4024	-0.0930
19.2000	0.7912	-0.3402	0.4674	0.0906	0.4269	-0.1174	-0.8440	2.5993	-0.5598	-0.4904
19.4000	0.2949	0.0961	0.7430	0.2600	0.7633	0.4286	-0.5697	3.6404	0.5548	0.1718
19.6000	0.6330	0.1107	0.8433	-0.8024	0.3434	0.5319	0.4696	3.9531	-0.1017	0.3707
19.8000	-0.3064	0.2363	0.8243	-0.0531	-0.7577	-0.0095	0.6869	4.1857	0.5946	-0.3483
20.0000	0.1593	-1.0763	-0.0328	0.2393	0.4393	-0.5791	-0.1454	3.3643	-0.9296	0.1770
20.2000	0.7886	-0.2435	-1.2188	0.0183	1.0389	0.1989	0.2265	3.4017	0.7595	-0.0915
20.4000	-0.4710	0.4595	-0.0833	-0.0875	0.6693	-0.0541	-0.0584	3.6411	0.2535	-0.1938
20.6000	-0.6197	-0.4363	0.1960	0.3377	0.2066	0.0100	-1.0930	3.7209	-0.0824	-0.5482
20.8000	0.6195	-0.5449	0.0400	-0.5660	1.0678	0.2331	0.2755	3.3118	0.3270	0.4211
21.0000	0.2064	0.1269	0.2555	-0.3140	1.0262	0.6549	0.4551	3.7525	0.3815	-0.0064
21.2000	0.2923	0.2984	0.3067	-0.0352	0.5613	-0.3728	0.8130	3.8332	0.4081	0.0527
21.4000	-0.5645	0.0739	-0.1864	0.4421	0.2233	0.4973	-0.6183	3.1317	0.4965	0.1065
21.6000	0.3226	0.3476	-0.1371	0.5516	0.5831	-0.3193	-0.6868	3.4298	0.7785	0.3988
21.8000	-0.3474	-0.6678	0.2304	-0.2528	0.3869	0.7243	-0.0808	3.3269	0.1344	0.0373
22.0000	-0.6749	-0.9839	0.6698	-0.5401	-1.0449	-0.9441	-0.4342	3.3679	-0.1098	-0.0922
22.2000	0.3194	-0.8847	-0.3492	-0.3519	0.6916	0.3032	-0.0375	2.6020	-0.2636	-0.0748
22.4000	0.4090	0.2101	0.1185	0.5932	0.9776	1.0148	-0.2077	2.3177	0.2473	0.2826
22.6000	1.5523	0.0436	-0.2921	-0.8762	1.0992	-0.4889	0.6376	1.1765	-0.2618	0.3841
22.8000	-0.7296	0.0298	-0.1829	-0.3386	0.3920	-0.5550	0.0657	1.9353	-0.2894	-0.5941
23.0000	-0.3841	-0.1881	-0.3468	0.7534	0.7226	-0.9205	-0.1030	1.6982	0.3007	0.2219
23.2000	-0.2731	0.4374	-0.7343	0.0318	0.5173	-0.2414	-1.3655	1.6174	0.0899	-0.0072
23.4000	-0.7621	-0.3228	0.4049	0.4600	1.5860	-0.0159	-0.2272	1.3242	0.2401	-0.0819
23.6000	1.2914	0.6728	0.6399	0.3274	0.8984	-0.0131	0.4748	2.4476	0.0825	-0.1322
23.8000	-0.0850	0.4535	-0.5656	0.4300	0.4368	0.0226	0.2777	1.4026	-0.5630	0.3664
24.0000	0.0447	0.6021	0.2701	-0.5852	0.7348	-0.0734	-0.1120	0.8638	0.4283	-0.0990
24.2000	0.4328	0.0141	0.0912	-0.2865	1.7342	0.7409	-1.2279	1.7740	0.4660	-0.2417
24.4000	0.0531	-0.4292	-0.1005	0.8393	0.3413	0.5293	0.0889	1.4043	-0.8727	0.1442
24.6000	-0.4466	0.0461	0.8630	0.2944	1.1452	-0.4883	-0.2249	0.5550	-0.1038	-0.7545
24.8000	0.0288	-0.1262	0.2636	0.3444	0.5736	0.3349	0.0520	0.7054	-0.2096	-0.1890
25.0000	-0.0362	0.7215	0.4705	0.4461	2.1392	-0.5021	0.3326	1.5853	0.1728	0.7068
25.2000	-0.1920	0.0880	-0.2092	-0.2869	1.2491	-0.4556	0.6458	0.1540	0.3322	-0.0103
25.4000	-0.4669	-0.3066	0.4175	0.1424	0.8421	-0.1473	0.3499	0.7278	-1.3069	0.1946
25.6000	-0.3752	0.5587	0.0371	0.6616	1.6767	-0.9497	-0.5637	0.1202	0.7397	-0.0832
25.8000	-0.4793	-0.4121	0.1275	0.3721	2.5843	0.1159	-0.1070	0.6101	1.2718	-0.1520
26.0000	0.3982	0.2769	-0.3573	0.1355	1.8682	-0.4883	0.0577	0.3468	-0.1735	0.2725
26.2000	-0.3032	-0.5861	-0.1271	-0.2254	2.1006	-0.0731	-1.1870	0.2738	0.2432	-0.1498
26.4000	-1.0098	0.5001	0.2033	0.2338	2.4949	0.2560	-0.4043	-0.1267	-0.6697	0.1848
26.6000	0.9695	-0.5889	-0.0374	0.2964	1.8667	0.8931	-0.0426	-0.6350	-1.1310	0.7561
26.8000	-0.0953	0.3902	0.2494	0.3373	2.6370	-0.8280	-0.0142	0.7659	0.7857	0.0579
27.0000	0.1529	-0.5573	-0.2534	-0.5568	2.1251	0.1571	-0.3666	-0.1139	-0.7131	0.3284
27.2000	-0.0770	-0.3866	-0.2021	0.4351	1.3562	1.5014	0.3413	-0.0292	-0.0170	-0.6529
27.4000	-0.3746	0.6854	0.2895	0.3208	2.4891	-0.1549	-0.2218	0.4347	0.1617	0.1517
27.6000	-0.0116	0.2094	0.0664	0.6386	2.5527	-0.6597	-0.3776	0.1161	0.8191	-1.1756
27.8000	0.7561	-1.0791	-0.0222	-0.6152	2.4247	-1.0331	0.2899	0.8738	0.3196	0.9367
28.0000	0.4027	-0.1780	-0.3150	0.0721	3.6160	0.4108	0.5691	0.2582	0.4315	0.1760
28.2000	-0.8106	-0.2048	-0.6769	1.0427	3.5454	-0.0366	0.4910	0.6884	-1.3610	-0.2597
28.4000	0.2794	0.4762	0.4076	-0.5056	2.6052	-0.4557	-0.1242	0.7455	0.0919	-0.6457
28.6000	-0.3179	1.3387	-0.2092	-0.0862	2.6906	0.2437	0.2364	-0.4348	-0.3925	-0.1746
28.8000	0.8133	-0.3399	-0.2265	0.5778	2.6179	-0.4060	0.1955	0.2785	-0.1912	0.5782
29.0000	0.1733	0.2090	-0.3117	0.2701	3.3759	0.6955	-0.4862	0.3487	0.3545	-0.1598
29.2000	1.1080	-0.3980	0.2031	-0.1444	3.8665	-0.3103	0.0500	0.0628	-0.1374	-0.0796
29.4000	0.0138	0.7206	-0.2928	0.3852	3.7234	0.1585	-0.0755	0.0792	-0.0033	0.2187
29.6000	0.0040	0.9309	0.3552	-0.2723	2.8598	0.1584	0.1083	0.6602	-0.8775	-0.5895
29.8000	0.2317	-0.8076	-1.3850	0.6404	3.7587	0.4272	-0.0635	-0.2936	-0.2487	0.2333
30.0000	0.1635	-0.4972	1.1536	-0.6180	2.4153	-0.6353	0.1940	-0.0214	0.5764	-0.2609
30.2000	0.6679	-0.7499	-0.1125	0.2163	2.1069	-0.2121	0.5157	0.5878	-0.3065	0.1407
30.4000	-0.0297	-0.0136	0.2355	0.4873	3.4510	0.4705	-0.0491	0.1416	0.6351	0.5341
30.6000	-0.2355	0.5950	-0.0361	1.3207	3.0470	0.6538	-0.2192	0.3173	-0.0211	0.2021
30.8000	-0.3428	1.1186	-0.1983	-0.4858	3.9141	-0.7928	-0.0481	-0.3613	-0.6525	-0.4417
31.0000	-0.0496	0.2269	0.1315	-0.6390	3.4588	0.5423	0.3914	0.0146	-0.6683	-0.8526
31.2000	-0.7449	0.3610	0.0302	0.2508	2.5674	-0.1191	-0.1228	-0.3559	0.4606	0.4014
31.4000	0.4904	0.2940	0.4621	0.2328	2.9397	-0.3419	-0.5707	-0.4611	-0.2299	0.0838
31.6000	0.4112	0.5361	-0.4679	-0.3140	2.6904	0.6067	-0.6795	0.0074	-0.0853	0.3760
31.8000	0.6169	-0.2948	0.5591	-0.4939	2.6606	1.0485	-1.1407	0.9726	0.7827	0.0472
32.0000	0.4718	0.8032	-0.4317	1.1036	2.8233	-0.4985	-0.7974	-0.3321	-0.1828	1.0280
32.2000	0.1548	-0.3433	0.3918	0.3032	2.6618	-0.2411	0.0149	-0.4989	-0.3212	-0.1513
32.4000	0.8392	0.3368	-0.1324	-0.1237	2.1050	-0.0088	0.1419	-0.2135	-0.4729	-0.4182
32.6000	0.8043	-0.2068	-0.6661	-0.8301	2.0257	-0.3655	-0.3719	-0.1779	-0.2162	-0.5657
32.8000	-0.1450	0.3343	-0.1377	0.1760	2.0783	0.0901	0.9401	0.7124	-0.2020	-0.0897
33.0000	-0.0320	0.3068	0.4554	-0.2019	1.1935	-0.1783	0.0501	-0.3287	-0.0057	-0.5479
33.2000	-0.0944	-0.4916	-0.4654	0.4397	2.0238	-0.4133	0.7411	-0.3424	-0.2837	0.1062
33.4000	0.4397	-0.0332	-0.2675	0.0821	0.7866	0.0879	0.2284	-0.2558	0.1249	-0.2038
33.6000	-0.3694	-0.5948	0.2696	0.1235	1.6167	0.1517	-0.3439	-0.5297	0.0327	-0.3244
33.8000	-0.8609	0.2487	-0.7457	-1.0898	1.0641	-0.0451	0.5459	-0.2148	-0.9468	0.1627
34.0000	0.5244	0.7419	0.3122	0.0330	1.5483	0.2465	-0.1443	0.7967	0.4895	-0.2648
34.2000	0.0014	0.2953	0.2913	-0.1947	1.1414	-0.3815	0.1104	0.0815	-1.4097	0.5545
34.4000	-0.5500	-0.4116	-0.0282	-0.2325	1.2591	0.8053	-0.2250	0.9891	-0.0572	-1.2945
34.6000	1.3740	0.5812	-0.2321	0.2828	1.2015	0.2648	-0.0232	-0.6867	1.2292	-0.0806
34.8000	0.0588	-0.1817	-0.0657	0.4950	1.1783	-0.4071	-0.9661	1.2368	0.7032	-0.5236
35.0000	0.4105	0.5165	-0.3338	-0.3870	0.8888	-0.3921	-0.5290	0.8210	0.3852	0.3087
35.2000	0.4619	0.6927	-0.0674	-0.1729	0.5873	-0.5528	0.2607	0.7383	-0.6191	0.8752
35.4000	0.5329	1.1252	0.7695	0.2203	0.6001	0.7014	0.3399	-0.6645	-0.8218	-0.6127
35.6000	0.3524	0.3933	0.3556	-0.0888	1.3440	0.4471	-0.7337	0.2104	-0.3130	0.6154
35.8000	-0.6438	-0.0040	-0.3532	0.7471	0.6069	0.2835	0.6575	0.2409	0.4299	-0.4631
36.0000	0.2826	-0.3443	0.6617	-0.2570	0.6664	-0.0061	0.6028	-0.6751	-0.6041	-0.2388
36.2000	0.2805	0.8148	-0.9336	0.0480	0.1243	0.9031	0.6152	-0.2221	-0.4753	0.1284
36.4000	0.0952	1.2204	-0.5447	-0.5771	0.7599	0.4048	1.1432	0.0669	0.2297	-0.7956
36.6000	0.1466	-0.1365	0.7759	-0.7381	0.4725	0.3256	-0.4093	0.3858	-0.1736	-0.9190
36.8000	0.8812	1.0549	0.1571	0.1447	0.4898	0.5000	0.2301	-0.6144	0.3470	0.6678
37.0000	0.0471	0.4666	0.6883	-0.0782	0.5450	0.0539	1.1491	0.0895	-1.2736	-0.2127
37.2000	-0.1234	1.3982	-0.3797	-0.6766	1.3715	0.5209	-0.7637	0.5125	0.5543	0.8526
37.4000	-0.0994	1.2172	-0.2409	-0.3129	0.3578	-0.3086	0.1368	0.4079	0.8641	0.6444
37.6000	-0.4094	1.5457	0.6349	0.8259	0.3462	-0.3747	0.0758	-0.6815	0.3545	-0.4659
37.8000	-0.2351	2.6194	-0.1858	0.0599	0.3826	-0.1031	0.5300	0.7859	-0.5187	0.9572
38.0000	0.2056	1.2670	0.0269	0.6442	0.5382	0.5800	0.2367	-0.3309	-0.0337	-0.7681
38.2000	0.1197	1.7327	0.1467	-0.2663	0.8852	0.0408	-0.3480	0.1737	-0.3264	-0.4981
38.4000	-0.8016	2.3055	0.0957	-1.6143	0.2004	0.1572	0.4956	-0.5014	-0.0645	-0.6239
38.6000	-0.6245	2.1496	-0.1802	-0.4450	-0.2025	-1.2694	-0.8458	0.4313	0.2596	-0.1430
38.8000	0.1496	2.0130	0.6562	-0.7472	0.1559	0.2361	-0.2144	-0.3709	0.3264	0.3031
39.0000	-0.3694	2.2291	-0.3459	0.5210	1.4236	-0.7316	-0.5139	0.7927	-0.5077	-0.1492
39.2000	0.2354	1.6164	0.1620	0.1944	0.1657	0.3347	0.0292	-0.5573	-0.4422	0.8776
39.4000	-0.2782	2.5102	0.0163	-0.0531	-0.4077	0.6403	0.1127	-0.5197	-0.1118	-0.3366
39.6000	0.6052	1.6168	-0.9179	-0.7933	-0.3427	0.1425	0.1261	0.3053	-0.4573	-0.0970
39.8000	0.2257	2.1591	-0.9165	-0.7197	0.3472	-0.0165	0.0704	0.6980	-0.2863	-0.1020
40.0000	0.3096	3.1317	0.1241	0.1849	-0.3451	-0.3425	-0.0492	0.4709	-0.2769	0.2655
40.2000	-0.4372	2.3814	0.2114	0.3221	-0.1852	-0.3231	0.6444	-0.2587	-0.6032	-0.0784
40.4000	-0.0385	2.7598	0.2311	-0.8168	0.7151	-0.8162	0.2871	0.3534	0.1038	-0.1570
40.6000	-0.0776	2.9130	-0.3364	0.0977	-0.1375	0.5932	0.4079	-0.0676	0.2787	-0.0270
40.8000	1.0120	3.4425	-0.1299	0.0689	-0.0548	-0.3382	-0.1112	0.2851	-0.0165	-0.2226
41.0000	0.2646	3.7401	-0.0190	0.4970	-0.3551	-0.8661	-0.3775	0.0651	-1.5249	-0.4210
41.2000	-0.2009	3.2972	-0.7726	0.7914	0.1352	-0.4661	1.0406	-0.3163	0.4623	0.6404
41.4000	0.2024	3.4517	0.1429	0.0283	-0.0768	-0.1808	-0.4885	0.1725	0.2161	-0.2246
41.6000	0.5133	2.4456	0.2438	-0.2065	0.9364	-0.0040	-0.3047	-0.4027	-0.3227	-0.5778
41.8000	0.3444	3.1243	0.0611	0.1570	0.0843	0.9421	-0.4209	1.0939	-0.5691	0.1352
42.0000	0.1309	2.5093	0.8034	-0.6148	-0.0949	-0.2164	0.5078	-0.3152	0.3276	0.2346
42.2000	0.1250	2.7557	-0.2932	0.4507	0.3545	0.2742	-0.1632	-0.0303	-0.1387	-0.1606
42.4000	0.0298	3.0768	-0.1374	0.0687	-0.3848	-0.4911	-0.3923	-0.3894	0.6915	-0.0544
42.6000	-0.0615	2.3648	-0.4674	0.8653	-0.3972	-0.6079	0.7968	0.0076	-0.4726	-0.4295
42.8000	0.2590	2.6541	0.7314	-0.7448	0.0033	-0.4763	0.1772	0.0183	-0.4838	-0.4708
43.0000	-0.6181	2.8931	0.0891	-0.3167	0.8646	-0.3322	0.9039	-0.0092	0.5166	0.2362
43.2000	0.5935	2.6925	0.7780	-0.0961	0.6566	0.0120	0.1923	0.4957	0.2287	0.7000
43.4000	-0.0659	2.5764	0.2768	-0.2133	0.9256	0.2278	0.7180	-0.7137	0.4090	-0.3853
43.6000	-0.2741	2.7602	-0.1836	-0.4674	-0.0148	0.0199	0.1745	0.5652	0.4349	-0.7934
43.8000	0.9220	2.3789	0.1851	-0.2565	0.0746	0.7040	-0.1242	0.2368	0.5973	-0.4678
44.0000	0.2802	1.8480	0.6932	0.6499	-0.2271	0.9587	-0.7474	-0.0121	0.0903	-0.0557
44.2000	-0.0007	2.7145	-0.4026	0.0254	0.0334	-0.0573	0.2107	-0.1115	-0.0157	-0.3149
44.4000	0.0343	2.6046	-0.8041	1.1521	0.3575	-0.7841	0.3171	-0.1643	-0.3302	-0.0413
44.6000	0.2756	1.9288	0.2668	-0.3796	-0.7591	0.7040	-0.0173	-0.6161	1.2949	0.0478
44.8000	-0.2651	2.2750	-0.3122	0.0710	0.1298	0.1850	-0.7315	-0.8207	0.1486	-0.6023
45.0000	0.1454	2.3868	0.0265	0.6624	-0.7591	0.4503	0.0098	-0.1560	-0.1418	-0.3838
45.2000	-0.5670	1.1318	-0.6912	-0.1795	0.6303	-0.2009	0.0730	0.1320	-0.1738	-0.6485
45.4000	0.0220	1.8280	-0.1092	0.4031	-0.2760	0.5088	-0.2551	0.5127	0.8919	-0.3486
45.6000	-0.1661	1.5878	0.6324	0.2173	0.1758	-0.1888	0.4173	0.1246	0.1228	0.4643
45.8000	0.1829	1.8541	0.3009	0.5020	-0.6632	-0.2438	0.2661	1.0974	0.6663	0.3254
46.0000	0.0960	-0.0357	1.4031	-0.4700	-0.4519	-0.5902	0.1104	0.4707	-0.9179	-0.1042
46.2000	0.4739	1.0989	0.4183	0.2322	0.0262	-0.8256	-0.0315	0.0646	-0.5854	0.1620
46.4000	0.5145	1.5114	0.0428	-0.2483	-0.1820	0.0809	-0.1664	-0.7754	0.2618	-0.1281
46.6000	0.2362	0.2668	0.5968	0.1092	-0.1849	0.5445	0.2438	-0.2721	-0.1871	0.0172
46.8000	0.6512	0.9561	0.4960	0.6109	0.0247	0.3852	1.2868	-0.5490	-0.2437	-0.7474
